Mã,ROA (%),ROE (%),ROS (%),EBIT,EBITDA,EBIT Margin (%),EBITDA Margin (%),Gross Profit Margin (%),BEP (%),Revenue Growth (%),Net Income Growth (%),Interest Coverage Ratio,Total Assets Growth (%),Current Ratio,Quick Ratio,D/A (%),D/E (%),E/A (%),Inventory Turnover,Accounts Receivable Turnover,Working Capital Turnover,Total Asset Turnover
PGD,7.948756248819338,19.199992787427064,2.829102478366861,349304193523.6,404775495769.6,3.56924192057023,4.151965241243253,8.01482847697443,10.02771976988066,10.789811746015118,11.451519865927017,,3.8481622674915577,1.4760557207374458,1.4522104061658694,58.81200294075321,143.0200439007047,41.18799705924679,208.62653261753218,8.777347839874384,10.396981263743978,2.9665050969615625
PGI,3.423274684186302,13.555720993127295,7.575152504285159,,,,,22.8133770367483,,4.0247082911303895,17.253729279405864,,8.416526280377466,1.1159393577793615,1.1145549846359954,75.06636961213202,302.91425448435405,24.933630387867986,612.7734104278553,5.982314204300954,5.289526554647515,0.4596323379879568
PGN,5.152801786208417,10.295021994219052,4.009346699638707,5073336479.4,9481707584.4,2.633674871017608,4.834344098168173,9.314868977300137,3.4934097540139497,11.611396989490324,-28.472233801963867,-1.2307219376816396,17.355891961131107,1.9731686988773152,1.1920473353178889,47.74570828944718,93.49006265062192,52.25429171055282,3.943071357965471,2.9834687490908682,3.1723667025494584,1.2556337191437488
PGS,3.559954814605175,9.051764208952653,1.542896651061134,106243392935.6,179317366096.6,1.783521798760041,3.046936798566542,14.895216414861466,4.12011142106242,8.771397536727369,20.203161386005547,-10.094030971414558,5.0103998894275925,1.0203052638572292,0.9177804982803135,60.18776158781817,152.5693731150441,39.81223841218183,46.9500794741319,10.645743331427012,-55.39376960455028,2.4309822101326266
PGT,-0.32283159161838115,0.13522691973576711,-672.7607233290934,225615713.2,-189937486.8,-725.4520628224428,-762.139496959977,28.918718318040384,-0.6048860667153042,562.8072903853185,-283.3435509670351,-1.7455078205440637,8.747537102729023,1.287504880554374,1.2789851007723958,40.85718836372829,73.88464073372879,59.14281163627172,53.28540804182268,0.5037725320934366,6.817740076416483,0.3141263294135593
PGV,2.2465256146316537,9.118097463091235,3.693041970219403,42170059357.6,4550910191303.6,0.17405855715121826,10.88614551326936,10.361828632295914,-0.20665563873227769,1.1143403484604328,-46.24408378173193,-0.29483443716318647,-6.694508049145373,1.580659162716929,1.3270256790593007,74.76647249522145,300.4425004481159,25.23352750477855,15.473715905842198,4.120775025490481,6.628862445149376,0.6720542318299065
PHC,0.7713528652553767,3.0586467927334295,1.6626574230025253,-23638509933.8,-4576805641.8,-1.138286407363275,0.1707140426796895,7.80474581345189,-0.8350092918206501,11.693832611622163,74.19076961740602,0.4207188804749659,12.552938826879672,1.0895156296992659,0.7832134513128415,77.17306635038909,346.0951294054858,22.82693364961091,2.6353806892737675,1.1281943327758268,11.08666199825879,0.5655242433753139
PHH,0.6531556924716981,1.4746174834690158,-55.0786382390369,7165636962.0,7289164962.0,-53.591069078005276,-50.04434434957418,20.939958123854915,0.8149488995736377,-78.01831862990062,-576.0274419456493,4.517233228785128,-11.213581939129377,1.1924906083630487,0.39415595051452695,51.02989490616727,104.4666624880152,48.97010509383273,0.467496442440376,0.42281192398760115,0.7008707630775943,0.070955360364413
PHN,25.878188759977938,32.77898922659411,10.540937629852783,53959994625.8,53959994625.8,13.179890317393221,13.179890317393221,22.304161226628555,32.357526713362766,7.34061526790501,12.826363026080623,-1535.692647503423,12.676210494161467,4.187562438233335,1.884809964917847,21.31107824058448,28.598431299802115,78.68892175941552,5.806664146784419,19.719394574711234,4.533283600276464,2.5726048662762357
PHP,10.779696456822602,13.58866817552661,32.30396324058068,907154580999.0,1031873210333.0,39.47219414178061,44.97181589412478,36.22472219138027,13.171985967439644,6.870366679485727,15.331088425837251,-121.595517922729,10.09362724092803,4.831414982662293,4.711824528891586,20.524909975174545,25.94025622341453,79.47509002482545,25.506457634881563,3.5728645584313647,0.9162943420505505,0.34793592695998726
PHR,11.882584104920173,21.47258896032656,45.755405446191105,867330110295.2,1011739768052.2,53.367765220460456,62.2192046960771,24.79060239923262,13.83860408706478,1.7518113769423893,-6.941581387900565,-41.16429152944881,-2.2501720977640147,2.9351106914905554,2.5692095206045513,43.086355526386185,77.64819536253033,56.91364447361381,4.947576411578234,7.198478295452601,0.9332216207365085,0.2680984858778266
PHS,1.6336685378823668,4.1251522920962636,14.50148269325357,-9415414998.2,953245175.8,1.068506559808995,3.647749946259779,59.984752535880276,-0.14610262945232738,32.65317007358445,-4.05463067468715,-0.9726586832193022,26.89808987490393,1.7472957058043845,,56.77649081170252,136.59497774712864,43.22350918829747,,9.905393727740085,0.3478927213187882,0.1339992342212967
PIA,14.205773924562497,21.145183381021575,9.938566838873777,17745221685.0,19321858740.0,12.45610153780097,13.57962580516212,38.201704029298895,17.865624976203083,13.186706016300839,1.8552910057343133,,1.2816909937529555,2.7499549055206947,2.3987583624558915,32.57136578421191,49.26652741351921,67.4286342157881,14.18995014601415,3.231605312371343,2.842356993048088,1.5308228188383874
PIC,6.762659782559965,9.085491291851607,25.58596114101865,25802913987.0,63024513950.0,19.674432046881723,49.60965708147281,47.45420126946097,5.444313413230526,4.914418338555772,17.149356346280015,-4.70144273777983,-5.651989236040373,2.4214834433065597,2.4090787086523577,26.153366665565237,36.8235427617878,73.84663333443476,441.95359693351145,5.110670951906178,3.07527896255152,0.26862139913284533
PID,0.2556981220725523,-0.22368443931158496,0.5221518044360589,23771604.0,23771604.0,0.5221518044360589,0.5221518044360589,14.67980212561252,0.2556981220725523,,,,,0.46660946252557334,0.14277032927522898,214.3119847135962,-187.4798913259583,-114.31198471359619,0.70559414533461,,,
PIS,7.7052746224475115,12.720665548611773,9.086856248373453,49404942049.8,59477162766.8,9.399386796176369,11.308847121883819,13.404287130797986,7.949217622352123,-3.3151009103476436,23.174845211904366,-10.10824513816393,8.2401501401648,1.7549575377408548,1.2754744738172192,38.844960415129364,64.01163357006291,61.155039584870636,8.232121360204802,4.365896773844571,5.18523781251725,0.889172661495508
PIT,-0.462038959642983,-1.2730852442726757,-0.15809899337876443,-14426375931.0,-6382126002.0,-1.9899672665762527,-0.8648964299673507,11.239459127847965,-4.6886336321097986,10.612581830426686,-269.1489943359883,1.0641220535631528,1.8239537108044441,1.2066006676683583,0.6631531130409941,62.931516181742474,172.332468587581,37.06848381825752,7.1727849601049325,11.123270477744096,21.19812829447177,2.5337890913227072
PIV,-222.82179179330382,-395.0369783280162,-20263.619157132587,-30430804675.8,-30430804675.8,-20263.619157132587,-20263.619157132587,5.359460378713287,-222.82179179330382,1271.3183826106563,3070.5315934822875,,878.908472965786,2.126189847009859,2.126116426314864,35.37278122535244,1350.3591413804756,64.62721877464756,36.73353097077599,4.171197875233102,0.3400213415552498,0.1809377494359951
PJC,10.634100991028347,17.10227853242403,2.3856639279214367,29427592930.0,58962766523.0,2.865596963144801,5.9110950352167,8.718855280099538,12.932106246586496,14.960628970864805,13.043705577730051,-13.041965974661556,3.01384951841368,1.3623025779575855,1.2353806204748452,38.21561838363847,62.82885501016773,61.78438161636154,124.1876801983046,27.20411597979004,-30.453539702607095,4.8796775658243075
PJS,7.111566622364439,10.274136654371823,3.6994225292275087,17668394423.25,17668394423.25,4.768805089121556,4.768805089121556,37.51786315705446,9.167135779710005,4.936131184443774,40.666374042161166,,4.786716442391419,1.8837837314175003,1.676573913479857,30.378472800369824,44.5213520326197,69.62152719963018,35.15697198854468,43.26712469905965,7.431940979249632,1.9633510784446804
PJT,4.999120797110559,8.3745145104387,3.4966766420746525,16096819355.4,71800539100.4,2.320578992479976,10.460356513197326,9.865774079673221,3.4533904409321123,4.866123704328594,5.551598273071855,-1.9111215539848925,-2.5193709337888635,1.0933005441899788,0.6369284918214084,38.75728473653986,68.1362554002873,61.24271526346014,14.881731616269722,34.41397630855107,-9.295042198148714,1.4882265035524376
PLA,0.7787612052842137,1.0779783134744514,2.1602779471537326,1485744438.25,1485744438.25,2.9158507903108877,2.9158507903108877,27.954122143309153,1.0605101093977576,5.610269591415488,-19.495951928213817,,-1.788267875610335,2.0213969904258464,1.8517931073500145,27.16553429587168,37.393478707003304,72.83446570412832,9.795661114868299,2.9414502974364143,2.3911144593961966,0.3767769481763261
PLC,2.550963066978066,9.040475612375273,1.687832568158289,68313681510.0,179959129775.0,0.9820285109677995,2.5674947563283985,13.46603269194558,1.4443699154971825,6.830300796163302,-21.3637608770836,-0.8210723467133214,-3.492544980021148,1.1059077135908582,0.7195428098328395,71.30445418528886,249.99096965912122,28.69554581471109,5.87310227171731,5.674191928455807,23.46397876018455,1.6820207000868503
PLE,1.9529760696559242,6.159974403375992,3.027400615756344,1596023798.75,1596023798.75,3.7627299054458896,3.7627299054458896,16.22666687598062,2.4184908034128028,-10.470589383613095,-31.514527733209906,,-3.762550408002592,1.2567629899286399,1.140150770230218,68.22883128938504,216.46944897239263,31.771168710614955,7.820930205425169,1.499595797103072,3.520540442537458,0.6023284808236704
PLO,17.858280570848937,10.90894216433071,7.599130513075966,4031837981.5,4031837981.5,6.097916635807866,6.097916635807866,15.284649012948831,14.801534186068123,1.1487428926410814,201.28404295858994,-2.3946063256807113,-10.48441437928419,0.18281187476393262,0.13809786758067702,104.93083565807846,-451.09544945438853,-4.93083565807847,102.63305967511455,33.63896567473333,-2.920990112218517,2.2923607307155223
PLP,2.009617380954923,6.122068932421668,1.9011525317828286,-23689219548.2,-13707396799.2,-1.1522664877354774,-0.6794756592653933,9.347157421662123,-1.1638365328322458,7.409361492563083,-0.16174462737500406,0.3653710077179803,29.796463649433388,1.1578773549346462,0.8291247887460823,63.67306373668507,183.55477156167862,36.32693626331492,5.5863862137367875,2.6147716912406747,-35.40575764465924,1.0164113081740263
PLX,3.434632326986802,8.885035414411002,1.1443139912858125,2391275337683.4,4432254680510.4,1.0589600002451376,2.056841619220328,6.258017621848481,3.2490737112665515,27.517614841424905,43.71177300145396,-3.6328326409862237,7.533581322451953,1.13285715144878,0.8095314932767593,61.39003967960898,160.25442088836107,38.60996032039101,16.10414201057988,24.88238744536862,44.26766463613133,3.53315895194756
PMB,7.797299678669885,10.572360610056776,0.7910368166709263,20772875988.2,23689452167.2,1.0106435081317016,1.1597469482197882,4.062117929371659,10.001956242762269,17.743664606153292,68.78175767745802,-604.8732358988188,1.4171461692124054,3.7463947851893344,2.9667488237342314,25.031064187326688,33.574669909489515,74.96893581267332,67.14311920235949,97.07090953963271,16.65921536102124,11.316858195787677
PMC,17.907293646909114,21.732106136408994,16.55981218746415,96876008326.2,108308314260.2,20.755286166223545,23.21784621601056,37.19940491379093,22.442030443630568,2.331553067723005,2.917143663250359,,-2.72272841028874,5.359224401695282,4.213789696290797,16.97347004754534,20.6871023811645,83.02652995245467,5.93881048990928,9.994898504427486,1.4908412534087643,1.0589816146608753
PMG,-1.2421660495303664,-3.3696217152482064,-1.355978576998274,-38879243740.0,6402465333.0,-2.327745520717788,0.3792431524591634,14.863426514484654,-2.2697865368719645,14.52078958681594,-495.443317636838,1.3046811154906832,4.898047852015435,0.6917806868564081,0.6331414873692416,59.10684554398752,149.36546740080703,40.89315445601248,40.55791032257444,8.01883779791656,-6.743327774246348,1.1033839946857642
PMJ,1.1917338280149852,2.2130425214070524,1.292316937273945,1773775517.0,1773775517.0,1.7894135195304017,1.7894135195304017,15.8266329436436,1.7033353532537219,8.284408398848106,-119.57754207619367,,1.5131416299679419,1.5782587990433212,1.4682721283874252,57.876180664498136,140.8821058641623,42.123819335501864,24.15987953752765,1.4323228552151768,3.4174640447422444,1.0588484241902847
PMP,2.8552839740761717,10.282302377526783,1.3067339064818504,1832870255.6,7994134706.6,0.32519122028751324,1.4940275474603748,10.660670832785371,0.7526972444278853,12.780133258097763,4.678599819528091,-0.277830476601439,0.023931002354100617,1.0373198917167317,0.5445869604941501,72.2662837777109,261.34776183946406,27.733716222289097,6.441194439523263,7.57626693868003,99.86903845147465,2.348867711786144
PMS,7.581544298699515,15.604648244385919,2.168512524096536,27415870605.2,36734814579.2,2.2592010158689577,3.0505756693616806,8.498710956059687,7.940984709187698,14.894006036590037,10.76815043026997,-8.838585085883409,2.0579201536560427,1.2147856327873938,0.834457639403659,51.33249299313495,107.18759232775157,48.66750700686505,20.584619458115405,10.72114811172975,35.898815949332786,3.770219721983154
PMT,0.6429025240114296,0.9687013453227413,0.3888882064025047,1015384690.4,2132560493.4,0.4694363572140999,1.0642801258398298,11.368769608757335,0.7855935312062189,-1.6418466465181716,-234.39681406763808,-48.817284090497566,-2.707949489345183,4.045011438375194,2.677077000376503,27.338370127521507,38.136724838171475,72.6616298724785,5.742462010818895,4.337880519820572,2.454080819995042,1.6847873124351707
PMW,13.912996607557545,15.562406587150395,26.190060898527275,93252143038.4,137265973850.4,28.411737435054647,41.90019306476836,33.393149887988294,15.094529850574991,8.545378219715484,6.388890881198281,-76.37738236834056,7.655510123269077,1.2029013084050104,1.062453486192734,10.613554018690937,11.887549232095953,89.38644598130907,40.89655451768,9.122652961221721,-45.85077286993324,0.5596033145673036
PNC,1.1454679918638209,3.3101847547988044,0.7212103446522425,9165160044.2,27261649303.2,1.156781426040147,4.311952287423723,38.36275373110313,1.672601347915501,7.389063130481557,-140.77523361990973,-316.51934778673126,3.3267465841227923,1.3556508538670244,0.6295858928811342,67.8320419825341,211.74410336297177,32.167958017465914,2.288859470847152,6.4720316499231,4.63651002026538,1.1288741291306017
PND,-3.9934761777948693,-25.009954360848806,-0.8448934707345378,-6384020773.0,-122018679.0,-0.8915991512448829,-0.5294240880394664,3.245358227841649,-4.396671397866453,38.242172039550894,-34.15905091395621,1.032167898254037,-1.3448738772549786,0.7537795462835084,0.45975347099563263,77.30212115508566,360.80179097809776,22.697878844914335,70.66094471511693,50.763078277576525,-121.17989590632209,15.009213715893624
PNG,10.904650922999327,16.217087342808703,12.912453261478865,10802702456.75,10802702456.75,10.688289560637688,10.688289560637688,39.54353061920694,8.507823442485567,-16.948443090115763,163.31506914837806,-7.988908186746795,-1.454791856697759,1.5087296372320003,1.367671929007092,39.8694511524594,77.11268804956809,60.130548847540595,58.37411068028171,16.206339545616846,1.8584827757939004,0.8311499763398227
PNJ,12.364559535993894,19.568496971442023,5.650991381365391,1911836098091.0,1992657944362.0,6.680267129754857,6.994505179079576,18.288529347050186,14.66102798689413,24.223962374551498,22.082625431352806,-23.640509969295486,19.554331948885313,2.429753081768218,0.2980032454788667,36.97728571675667,59.27581734632025,63.02271428324334,2.813497093756607,100.70665283738296,4.6837913221447955,2.4132560761450925
PNP,11.644267506371474,19.01815842318255,12.160290801592756,43074935964.8,43074935964.8,12.559404117984807,12.559404117984807,23.621307379172116,12.048496102766677,0.9558056760007716,-0.9488702364926562,-5.0651500537676535,-1.6777433809805915,2.0415115104151806,2.037430411192458,38.65071873307129,63.80453120925838,61.34928126692871,742.2180739139773,6.41228558880233,5.653740789630756,0.9552944466198154
PNT,1.157258541497626,1.9179136479678327,11.10748028042802,3033381944.5,3033381944.5,13.124763408973086,13.124763408973086,69.42114252229624,1.343053609159029,-20.517550941883872,618.0614906053094,-133.9408609098071,-1.9472163058885839,4.53614456663934,2.613207203737858,40.05363607506863,66.83367452146649,59.94636392493137,0.3449286812946421,0.2601716240637138,0.1613880532675588,0.09103991675330679
POB,1.1361826947600986,1.683198856225348,0.09768088053549535,2416526810.8,9236863178.8,0.12613413945631646,0.6997011536710616,3.7141788964991314,1.4444573165483525,51.12580860357625,-125.22342474705297,-281.93450241054495,8.134186475850825,1.7514402672401679,1.1477252170619285,29.142881312506915,42.5203199161367,70.85711868749308,64.47864745833948,41.76433259114027,60.633726778054765,11.72071931792377
POM,-4.416328327139402,-24.054629232152116,-9.029325791826391,-895063030363.75,-895063030363.75,-15.838069059927006,-15.838069059927006,1.461228397457656,-8.206746085466019,-13.080011202554788,116.44506179776529,1.8761424356049745,0.6775642969627927,0.6914293518367683,0.4139796619511115,76.23584456140878,349.74557878884514,23.764155438591217,5.793439055438925,4.21792269698459,-10.876605448615857,0.7923958676297976
POS,3.074427648895564,7.491511840040625,2.6306226942481388,76220794370.6,123645525599.6,3.3777186854018653,5.669799357558416,4.253244116211201,3.9543981206347567,-7.872725072878095,20.48639307514258,-213.14718434034117,2.6435213706628575,1.7768992533138923,1.6784353890996826,55.6203697145015,131.99708784916442,44.37963028549849,30.35311499092186,2.6544844787501782,2.787933460700432,1.1198223260891285
POT,0.46546334958221997,3.278858320449905,0.8717756231345761,-24340929643.0,2208860400.0,-1.9184426893780127,0.19116507667192056,11.014789740229022,-1.0425105070033909,13.467438191062095,-9.989244768861083,0.5855994936726039,4.907611908015923,1.0664405779014103,0.7753402908938283,86.22867962770604,630.9949430539339,13.77132037229396,4.36825917258283,2.012235585628365,28.55842297226232,0.5728065306169365
POV,3.792382796501799,7.611239288879299,0.5213696164242625,14090312301.8,33179716681.8,0.5013584135762322,1.3477172643921407,3.412406857766012,3.798480933762337,44.310506216663654,2079.1504811921454,-11.11195023321193,13.965742340201233,0.904424688323951,0.6096710738871327,49.798363738981784,102.23058695664065,50.20163626101822,60.78371777802918,34.3099269851251,-426.89887651280975,9.266357807223317
POW,3.354075671211195,6.085863760617074,7.068914769253486,1655979448243.0,4474029209635.0,5.93194353157798,15.976234527128938,10.989623928010236,2.8183702872709637,1.1070785657877558,-10.840518938020718,-3.218399854707954,11.153501911096338,1.0848290143557568,0.9928313291405096,46.756567635111026,90.99287531504349,53.24343236488901,14.797811091473033,2.8064117692159045,3.8032093767507655,0.4541055719698633
PPC,8.158579989249818,9.328488376786611,7.963800383198356,551921562687.6,609723622072.6,8.523777031395102,9.53681895499036,3.5211936349162407,8.81442523990368,6.874543876499748,9.84618398142598,-748.0565652185111,-5.725476047629231,4.217857641945316,3.3821556675494078,12.695601073333522,14.681483976779628,87.30439892666648,9.838323743695605,3.2979413731160774,2.635448939909572,0.9786450159157635
PPE,7.420278689426051,11.196463763977658,39.140484086656585,1402512919.4,1402512919.4,41.19541769800995,41.19541769800995,21.70608217775682,8.024371582379413,-0.7174977418213988,191.8721256136115,-55.63528553550203,-17.54362231687257,2.43175307908188,2.43175307908188,45.21660377792189,154.51967639533743,54.7833962220781,,0.2684002543510389,0.5046950331701024,0.20271822726803868
PPH,10.29937846021202,20.519469989390096,19.731615476050393,312535571443.6,312535571443.6,16.928142658826538,16.928142658826538,17.61642134643736,8.817466091249182,3.049838485694366,10.897218236811682,-6.250665851663035,-1.1887464177459401,1.5118632994588233,0.9809605663423747,50.247377451517,102.1581481383782,49.752622548483004,3.505277294462876,3.0842546136105993,3.6014405938839036,0.5187030627575444
PPI,-33.482974869991686,58.40517070174882,1502.380379992865,-72469379980.33333,-71936204548.33333,1578.35326413292,1574.1135170469274,1317.6989863492008,-34.9228398304151,-1049.567243596135,-86.31554320509662,68.07059553174658,-18.949300130916875,0.35646346232906834,0.24398336586831257,179.78259604504697,-234.55988053543115,-79.78259604504699,2.34100316689992,1.1309970625410402,-0.48462342173558703,0.295514086082002
PPP,10.695970108583797,13.652273430138541,12.092525258117725,20176004588.2,24388506502.2,14.342918607730363,17.421253881782363,32.99771511038464,12.720749136806399,4.604459086149474,19.697310348790452,-205.18664466984762,3.7131321456842397,2.30211578323522,1.1962925269015332,21.94291648390669,28.303608021064967,78.0570835160933,3.8313862640028042,10.760451660663708,3.6128543911799964,0.9105520605081041
PPS,5.019949300592154,9.628371922028151,6.496329109372775,23352104859.6,27168747908.6,8.302788988692006,9.665475980460894,21.04565101822203,6.4777134176119375,9.87058925648585,-1.334522540462134,-1837.630131214732,-9.445563133351513,1.9943502967682967,1.8645714894007905,47.70624875611944,102.43781514925608,52.29375124388056,17.9700130547596,1.4890028541633797,2.008229044808909,0.8255530572216627
PPT,1.616848225003952,4.758229121428297,0.25949306794716676,-2303808318.8,-2303808318.8,-0.11792180520265867,-0.11792180520265867,1.3232884248710612,-0.6902213062098749,78.64683957885228,95.88043549510732,0.24555919534658957,53.1271172492349,1.2171153643896404,0.7455045521001245,64.73729180868774,225.53698320381423,35.262708191312264,22.183988902795342,28.753767784238526,102.31377183788292,7.7748121479564904
PPY,4.984981539079241,9.85319983686989,0.5151071571869269,16574152510.6,28599475987.6,0.5946710241990878,1.0415158586682454,4.868420582122489,5.690892261198315,37.931559884351834,17.634251531918565,-72.0415215063035,13.26425457785802,1.1894019297420462,0.7229158081701399,50.350736749529155,105.49642078666231,49.64926325047085,55.666490418566845,42.65146719923835,224.42663244372267,11.974238588166948
PQN,2.4077652051741003,18.26734692659247,2.120991418102698,28029463579.2,78801045219.2,2.6498618422331597,7.587905056262341,6.138800405790159,3.007329904339917,18.814170239029973,9.400194659259935,-104.65984643269597,2.4716239185152067,1.3751300804272335,0.9246079483530494,86.36547829665432,669.0638178669994,13.634521703345683,5.851075282274985,3.797808865516796,7.497241350509058,1.2335145942994004
PRC,10.785507371668718,15.248461549147004,10.002028835716416,12157078954.2,12157078954.2,11.202737588555738,11.202737588555738,8.073975840753258,11.518114514942614,11.500089236587502,1352.3834187024738,-7.783481650091231,5.906025728777749,1.9627468023227892,1.7837857101216266,40.56392738363876,73.69731248705793,59.436072616361244,35.42533990935759,6.006195968430752,-11.93147562894908,1.5915203485237743
PRE,2.9938708858257437,14.565008646247952,15.418581294861426,,,,,8.394059626697999,,16.29002452458519,7.727465093887227,,10.53693702913366,1.063510795179541,1.063510795179541,78.94821378358915,394.23528871626553,21.051786216410846,,2.3505018036570036,6.4467174239056,0.21281678157417833
PRO,2.4074065605385693,2.566159857857106,7.869509934683208,1288402197.5,1288402197.5,8.181766593014943,8.181766593014943,29.340707229176218,2.5234903168931293,22.016458504546506,54.882684428502195,-29.2796577631265,3.939057429256001,10.143885254655878,10.138985693749571,6.283070913428916,6.73976213953074,93.71692908657108,321.90231503612927,1.7460444544105111,0.8600482534573146,0.34856489277812425
PRT,4.043471546678395,6.0159017237282555,20.259340873432155,270863164862.6,367797261837.6,22.356735900560565,30.523996394327902,24.614456752517476,4.518051471222693,5.007333598109019,-27.123004922723702,-16.946030160489517,-3.5968596395807046,1.536338298844472,1.1326955590478418,31.59541444368678,46.5917098681861,68.40458555631321,2.1179896128922016,1.1891720752153228,1.781003490679454,0.22192788790550458
PSB,0.24671176054300545,0.35010983241263804,1.2265932772806032,2790439616.8,2790439616.8,1.7874343098272292,1.7874343098272292,5.073624383166127,0.3539706377934696,-8.75475368873728,56.62871807745939,-360.4136885956466,0.8321598439739901,18.368648698950693,18.098307945066175,29.09615046719957,41.0794214104031,70.90384953280042,352.69013593345,4.435940022243842,0.3238963286204025,0.19199795701435213
PSC,2.6456445935947537,5.637634502985437,1.308734230191436,6842733533.2,34425384838.2,1.2218118044130706,6.018767165210079,10.255450881255229,2.717993473503169,18.620889495397886,-27.517515429809848,-1.7242299950871947,-6.241436299286017,0.6428829632373092,0.5545992167825745,51.91860771103234,108.78795495541922,48.081392288967656,109.97365250253374,26.190240269609127,-31.16269077832512,2.7224920831553114
PSD,3.102585693501685,18.66220593799018,1.169626086799914,59335661177.0,69994157968.0,0.7371700929385187,0.8812681480829543,4.885210984782371,2.1585654537437575,-8.047976042143702,42.2016225250159,-1.7719104331365725,5.066263998816129,1.175708334348911,0.878701482898286,83.18116464723897,504.00037613342437,16.818835352761024,12.788691952966726,7.922332969474633,18.60584534177846,2.576125205809884
PSE,8.123918893770613,13.462817731593333,0.7953870963443672,29501389294.4,30257690069.4,0.9800191854861374,1.0068134933583341,2.8797491196133067,10.007121222928674,18.49972394884526,87.32481548509602,-28.378540621381095,0.6163050706735533,2.420710035676412,1.4841816598871493,38.91774763227146,64.73094538045572,61.08225236772855,41.052674374480674,29.2346181541327,21.489032630645905,11.261347971423472
PSG,-4.6934163479483795,3.9676146056423867,-14.896351964056443,-28654552675.0,-24532192350.0,-24.993186757253916,-21.39756540339801,-1.7524543034425415,-7.87464149590887,,,2.475348687896978,,0.4002781266469579,0.19525136687003422,218.29315128727023,-184.53574776882388,-118.29315128727022,0.7149833654504623,,,
PSH,-1.149723583044119,-18.395790211751695,-22.570101578470236,-441478511992.8,-329070620154.8,-40.684002537943044,-35.935844193900344,5.402644882680812,-4.175476395895879,-20.973604694406834,-257.597740039867,1.0948236058205478,3.094676555274622,0.947698908120603,0.1581384843916382,85.45252932840022,662.7156164978429,14.547470671599786,1.066346003402217,7.256017058934601,12.836845355207751,0.4929527737724729
PSI,1.1113532778817636,3.5734616153548644,6.719024635765519,-34830893729.2,-27935936299.2,-10.803091452234481,-8.473669432280314,40.14622155926867,-1.7205514779678126,42.708130769587214,95.79976844681687,0.5369093335608903,23.0182377809732,1.4648512114287109,,66.24985448163152,209.30360097650274,33.75014551836848,,13.527731030099144,0.669339396245033,0.1922964437918946
PSL,16.32009319577993,17.40325770452296,20.069535061059458,33303696495.75,33303696495.75,23.00209792870814,23.00209792870814,25.60571556403351,18.515163843193303,-4.400937867296453,-39.895570914828504,-143.36376732301085,-0.8809791791581946,8.977219832154045,7.177168072070299,8.279474518784554,9.2812851933748,91.72052548121545,7.11660482682557,30.506840055893704,1.2307076724402846,0.6394444303379642
PSN,3.94019411116209,6.675892439347483,4.163001190782357,37639817852.8,97105709741.8,4.412194777956752,11.370598673182005,8.314574958397195,4.178125434605025,17.66325487989538,3.386654066874336,-24.78151709634066,5.792372844893844,1.6172818721056152,1.3937003004559094,40.75102271512334,71.13110383245399,59.24897728487666,14.81093821425281,3.3147036453677576,5.842844682377944,1.0540059785853635
PSP,1.9866903353937062,2.393431058648992,4.242890864679043,6856150606.2,36685943869.2,2.3723515819281262,15.218372476145746,26.31205896503578,1.2038648629568314,-3.78558040062888,2200.15067002237,-1.1808591918095854,-1.943414274557341,1.8347432032653752,1.7348888016665605,16.781256596516503,20.22458072195686,83.2187434034835,56.486381791040984,4.657281199808924,5.468383797305419,0.3998420178574921
PSW,5.594849822418909,7.906867706854159,0.6711010003813411,21647510040.8,23149806670.8,0.8240742801063267,0.8811712398956159,2.403085344903629,6.821923736099167,14.404179264376662,195.4783137303229,-19.85879362299829,4.281206195826045,3.8859268949206855,2.872073638940809,25.128569396026144,34.404130162667414,74.87143060397386,52.639448698802155,37.33010498811044,15.726503583936008,10.339949800359602
PTB,7.812323214856631,16.219407867336038,6.53048966780066,405551198204.4,653918872010.4,6.444355933996086,10.469925183748412,20.881261797692456,7.733682127018492,4.664723850615832,8.004736784860713,-4.222701054671745,3.7418628696383074,1.2529995345378908,0.5953420868275014,50.708743340204016,105.43517988753179,49.291256659795984,3.9154843971172384,6.872489096670104,11.105043736766966,1.209029461041016
PTC,6.080019649088846,6.90835739340969,5768.912736501557,5727997500.6,6500946852.6,4849.644268385329,5190.556058767414,244.91100601190834,5.756941523856392,-2917.6499762672856,-73.21983093433258,-49.449588493482764,32.73673679257968,3.098400229149232,3.098400229149232,34.21470990562492,68.75906802924577,65.78529009437509,,0.6928354846213083,2.183855056539758,0.041981158225274595
PTD,-2.480610004452763,-27.913368369306465,-2.1349155358407343,-10192640795.8,-7884914900.8,-3.766158721336467,-3.0201913683890087,9.966408185129364,-4.82181373230824,1.7186265301692636,-113.92083031247691,1.217192552775405,3.511915407861537,1.0171434640562507,0.6659542890346465,76.79880442499777,403.50644334649803,23.201195575002217,5.980481933193934,4.46911953727159,-48.22040634522389,1.414109486745104
PTE,-11.461925377533467,16.84823651135347,-19.549033759498588,-71230642039.4,-46247727400.4,-32.32584807642651,-21.00985948107831,1.9594597970543426,-19.13348108998182,-10.603182287365083,15.511349644519196,2.495519943146616,-7.06354430180056,0.11900051767631666,0.07204122866985593,169.06349465318857,-262.9188139465199,-69.06349465318857,9.071586151133667,6.221228962690729,-0.45600755207066496,0.5820597795737532
